CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
43485	715.26788	1155517515308	0.25073	0.52466	715.10370	0.16418	932	1	0.25287	0.55708	1	0.28857	0.53628	1	0.27072	0.54668	1	0.24639	0.46817	17.87941	1.01777	1	0.64324	0.44629	19.62205	1.01666	1	-0.18353	0.00973	2.73112	0.00408	0	0.02586	0.00456	0.61585	0.00456	1	-0.56823	0.59500	0	0
43486	715.28430	1155517573088	0.25191	0.52712	715.10370	0.18060	932	1	0.25159	0.55665	1	0.27817	0.55165	1	0.26488	0.55415	1	0.24636	0.46828	17.91617	1.01777	1	0.64325	0.44633	19.64188	1.01666	1	-0.18353	0.00973	2.73112	0.00408	0	0.02586	0.00456	0.61585	0.00456	1	-0.56823	0.59500	0	0
43487	715.30072	1155517630984	0.25287	0.52910	715.10370	0.19702	932	1	0.25159	0.55665	1	0.27714	0.54920	1	0.26436	0.55293	1	0.24623	0.46849	17.91574	1.01777	1	0.64317	0.44660	19.67503	1.02120	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00468	1	-0.56823	0.59500	0	0
43488	715.31738	1155517689493	0.25295	0.52960	715.10370	0.21368	932	1	0.23905	0.54805	1	0.26905	0.52402	1	0.25405	0.53604	1	0.24597	0.46839	17.73951	1.02231	1	0.64311	0.44654	19.70089	1.02574	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00468	1	-0.56823	0.59500	0	0
43489	715.33374	1155517747119	0.25246	0.52968	715.10370	0.23004	932	1	0.22749	0.54580	1	0.26382	0.51569	1	0.24565	0.53075	1	0.24599	0.46838	17.86475	1.03085	1	0.64298	0.44640	20.07736	1.03428	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00468	1	-0.56823	0.59500	0	0
43490	715.35010	1155517804537	0.25185	0.52945	715.10370	0.24640	932	1	0.22360	0.54114	1	0.26179	0.51085	1	0.24269	0.52599	1	0.24568	0.46875	17.90238	1.03939	1	0.64298	0.44646	19.87596	1.04282	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00483	1	-0.56823	0.59500	0	0
43491	715.36652	1155517862388	0.25092	0.52939	715.10370	0.26282	932	1	0.21546	0.54946	1	0.25660	0.50740	1	0.23603	0.52843	1	0.24545	0.46842	18.13979	1.04793	1	0.64291	0.44647	19.97288	1.05136	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00483	1	-0.56823	0.59500	0	0
43492	715.38293	1155517920210	0.24949	0.52861	715.10370	0.27924	932	1	0.20339	0.53233	1	0.24690	0.49838	1	0.22515	0.51536	1	0.24548	0.46786	18.51996	1.05247	1	0.64274	0.44636	20.02156	1.05590	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00483	1	-0.56823	0.59500	0	0
43493	715.39941	1155517978175	0.24812	0.52778	715.10370	0.29572	932	1	0.20128	0.52985	1	0.24578	0.49578	1	0.22353	0.51282	1	0.24551	0.46771	18.46593	1.05701	1	0.64272	0.44640	20.09805	1.06043	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00497	1	-0.56823	0.59500	0	0
43494	715.41589	1155518035989	0.24727	0.52779	715.10370	0.31219	932	1	0.20308	0.53718	1	0.25892	0.51909	1	0.23100	0.52813	1	0.24537	0.46786	18.63279	1.06154	1	0.64289	0.44663	20.34336	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00497	1	-0.56823	0.59500	0	0
43495	715.43213	1155518093270	0.24657	0.52649	715.10370	0.32843	932	1	0.20309	0.53794	1	0.26207	0.46284	1	0.23258	0.50039	1	0.24602	0.46915	19.25288	1.06154	1	0.64311	0.44658	20.59810	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00466	0.62124	0.00497	1	-0.56823	0.59500	0	0
43496	715.44867	1155518151408	0.24593	0.52530	715.10370	0.34497	932	1	0.20309	0.53794	1	0.26207	0.46284	1	0.23258	0.50039	1	0.24560	0.46795	18.54704	1.06154	1	0.64319	0.44669	20.80607	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00516	1	-0.56823	0.59500	0	0
43497	715.46503	1155518208881	0.24528	0.52454	715.10370	0.36133	932	1	0.19711	0.55781	1	0.26474	0.45772	1	0.23092	0.50777	1	0.24617	0.46913	19.21550	1.06154	1	0.64327	0.44672	20.57936	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00516	1	-0.56823	0.59500	0	0
43498	715.48145	1155518266700	0.24503	0.52459	715.10370	0.37775	932	1	0.21048	0.56556	1	0.26798	0.48579	1	0.23923	0.52568	1	0.24615	0.46915	19.10145	1.06154	1	0.64330	0.44684	20.50099	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00460	0.62124	0.00516	1	-0.56823	0.59500	0	0
43499	715.49792	1155518324657	0.24480	0.52463	715.10370	0.39423	932	1	0.21048	0.56556	1	0.26798	0.48579	1	0.23923	0.52568	1	0.24642	0.46947	18.97755	1.06154	1	0.64349	0.44691	20.46179	1.06497	1	-0.18492	0.00952	2.74390	0.00408	0	0.02603	0.00454	0.62124	0.00508	1	-0.56823	0.59500	0	0
43500	715.51428	1155518382198	0.24384	0.52483	715.10370	0.41058	932	1	0.20490	0.56941	1	0.23508	0.49037	1	0.21999	0.52989	1	0.24635	0.46957	19.17100	1.06154	1	0.64351	0.44727	20.64183	1.06497	1	-0.18492	0.00952	2.74390	0.00408	0	0.02603	0.00454	0.62124	0.00508	1	-0.56823	0.59500	0	0
43501	715.53082	1155518440348	0.24315	0.52493	715.10370	0.42712	932	1	0.21373	0.56845	1	0.23683	0.48652	1	0.22528	0.52748	1	0.24631	0.46962	19.15988	1.06154	1	0.64351	0.44726	20.75082	1.06497	1	-0.18492	0.00952	2.74390	0.00408	0	0.02603	0.00454	0.62124	0.00508	1	-0.56823	0.59500	0	0
43502	715.54712	1155518497787	0.24252	0.52502	715.10370	0.44342	932	1	0.21373	0.56845	1	0.23683	0.48652	1	0.22528	0.52748	1	0.24641	0.46957	19.18864	1.06154	1	0.64353	0.44722	20.77406	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00515	1	-0.56823	0.59500	0	0
43503	715.56360	1155518555764	0.24208	0.52522	715.10370	0.45990	932	1	0.22506	0.57812	1	0.23451	0.48366	1	0.22979	0.53089	1	0.24664	0.46953	19.09248	1.06154	1	0.64350	0.44720	20.70156	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00515	1	-0.56823	0.59500	0	0
43504	715.58002	1155518613459	0.24178	0.52561	715.10370	0.47632	932	1	0.22311	0.57776	1	0.24352	0.49592	1	0.23331	0.53684	1	0.24646	0.46957	19.21442	1.06154	1	0.64348	0.44727	21.01150	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00515	1	-0.56823	0.59500	0	0
43505	715.59644	1155518671265	0.24151	0.52597	715.10370	0.49274	932	1	0.22311	0.57776	1	0.24352	0.49592	1	0.23331	0.53684	1	0.24641	0.46966	19.35575	1.06154	1	0.64345	0.44724	21.07213	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00523	1	-0.56823	0.59500	0	0
43506	715.61292	1155518729153	0.24100	0.52534	715.10370	0.50922	932	1	0.22185	0.51585	1	0.22851	0.49577	1	0.22518	0.50581	1	0.24589	0.46790	18.81289	1.06154	1	0.64330	0.44600	20.86241	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00523	1	-0.56823	0.59500	0	0
43507	715.62927	1155518786717	0.24056	0.52312	715.10370	0.52557	932	1	0.23159	0.46865	1	0.22120	0.43498	1	0.22640	0.45181	1	0.24610	0.46727	19.19464	1.06154	1	0.64320	0.44547	20.95923	1.06497	1	-0.18466	0.00925	2.74013	0.00408	0	0.02603	0.00448	0.62124	0.00523	1	-0.56823	0.59500	0	0
43508	715.64569	1155518844409	0.24014	0.52102	715.10370	0.54199	932	1	0.23159	0.46865	1	0.22120	0.43498	1	0.22640	0.45181	1	0.24628	0.46804	19.75085	1.06154	1	0.64317	0.44516	21.21297	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00472	0.62124	0.00526	1	-0.56823	0.59500	0	0
43509	715.66223	1155518902681	0.23960	0.51890	715.10370	0.55853	932	1	0.22218	0.47189	1	0.22030	0.42179	1	0.22124	0.44684	1	0.24669	0.46809	19.63784	1.06154	1	0.64316	0.44504	20.96672	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00472	0.62124	0.00526	1	-0.56823	0.59500	0	0
43510	715.67853	1155518959939	0.23982	0.51688	715.10370	0.57483	932	1	0.23075	0.46809	1	0.26411	0.42434	1	0.24743	0.44621	1	0.24639	0.46712	19.11286	1.06154	1	0.64332	0.44477	20.72717	1.06497	1	-0.18466	0.00976	2.74013	0.00408	0	0.02603	0.00472	0.62124	0.00526	1	-0.56823	0.59500	0	0
43511	715.69489	1155519017546	0.24004	0.51501	715.10370	0.59119	932	1	0.23075	0.46809	1	0.26516	0.42723	1	0.24795	0.44766	1	0.24677	0.46811	19.61251	1.06154	1	0.64336	0.44508	21.18634	1.06043	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00511	1	-0.56823	0.59500	0	0
43512	715.71143	1155519075737	0.24031	0.51388	715.10370	0.60773	932	1	0.23273	0.47081	1	0.26794	0.47351	1	0.25033	0.47216	1	0.24685	0.46803	19.58428	1.05701	1	0.64335	0.44476	20.73245	1.05590	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00511	1	-0.56823	0.59500	0	0
43513	715.72797	1155519133953	0.23335	0.48573	715.10370	0.60773	932	0	0.23470	0.47354	1	0.23255	0.47515	1	0.23362	0.47435	1	0.24679	0.46793	19.56344	1.05247	1	0.64337	0.44479	20.72759	1.05136	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00511	1	-0.56823	0.59500	0	0
43514	715.74445	1155519191824	0.23428	0.48140	715.10370	0.60773	932	0	0.23668	0.47627	1	0.23374	0.47786	1	0.23521	0.47707	1	0.24685	0.46787	19.54583	1.04793	1	0.64337	0.44479	20.72759	1.04682	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00493	1	-0.56823	0.59500	0	0
43515	715.76068	1155519248901	0.23688	0.48226	715.10370	0.60773	932	0	0.24048	0.47925	1	0.24369	0.48873	1	0.24208	0.48399	1	0.24680	0.46785	19.56377	1.04340	1	0.64341	0.44480	20.67037	1.04228	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00493	1	-0.56823	0.59500	0	0
43516	715.77734	1155519307526	0.24002	0.48142	715.72797	0.04938	933	1	0.25398	0.46406	1	0.24491	0.49374	1	0.24944	0.47890	1	0.24680	0.46785	19.56377	1.03886	1	0.64343	0.44479	20.64189	1.03775	1	-0.18466	0.00976	2.74013	0.00408	0	0.02544	0.00454	0.60599	0.00493	1	-0.56823	0.59500	0	0
43517	715.79376	1155519365416	0.24210	0.48120	715.72797	0.06580	933	1	0.25590	0.46687	1	0.24491	0.49374	1	0.25040	0.48031	1	0.24649	0.46796	19.57143	1.03432	1	0.64356	0.44497	20.91346	1.03775	1	-0.18466	0.00976	2.74013	0.00408	0	0.02643	0.00471	0.62818	0.00511	1	-0.56823	0.59500	0	0
43518	715.81024	1155519423262	0.24539	0.48082	715.72797	0.08228	933	1	0.26437	0.46029	1	0.25937	0.49752	1	0.26187	0.47891	1	0.24635	0.46692	18.80597	1.03432	1	0.64384	0.44496	20.75552	1.03775	1	-0.18466	0.00976	2.74013	0.00408	0	0.02643	0.00471	0.62818	0.00511	1	-0.56823	0.59500	0	0
43519	715.82660	1155519480894	0.24399	0.48060	715.72797	0.09863	933	1	0.23430	0.45538	1	0.23677	0.50315	1	0.23554	0.47926	1	0.24637	0.46665	18.92524	1.03886	1	0.64382	0.44475	20.91118	1.04228	1	-0.18466	0.00976	2.74013	0.00408	0	0.02643	0.00471	0.62818	0.00511	1	-0.56823	0.59500	0	0
43520	715.84290	1155519538263	0.24281	0.48025	715.72797	0.11493	933	1	0.23231	0.45253	1	0.23677	0.50315	1	0.23454	0.47784	1	0.24667	0.46761	19.40497	1.04340	1	0.64382	0.44475	20.91118	1.04228	1	-0.18456	0.00981	2.75378	0.00408	0	0.02578	0.00459	0.61134	0.00500	1	-0.56823	0.59500	0	0
43521	715.85938	1155519596093	0.24285	0.48010	715.72797	0.13141	933	1	0.23723	0.44456	1	0.24923	0.51318	1	0.24323	0.47887	1	0.24659	0.46696	18.97384	1.04340	1	0.64378	0.44482	20.58543	1.04228	1	-0.18456	0.00981	2.75378	0.00408	0	0.02578	0.00459	0.61134	0.00500	1	-0.56823	0.59500	0	0
43522	715.87567	1155519653552	0.24645	0.47675	715.72797	0.14771	933	1	0.26485	0.44464	1	0.29291	0.44855	1	0.27888	0.44660	1	0.24771	0.46530	18.47715	1.04340	1	0.64475	0.44393	20.60319	1.04228	1	-0.18456	0.00981	2.75378	0.00408	0	0.02578	0.00459	0.61134	0.00500	1	-0.56823	0.59500	0	0
43523	715.89203	1155519710984	0.24952	0.47424	715.72797	0.16406	933	1	0.26652	0.44723	1	0.29376	0.45110	1	0.28014	0.44916	1	0.24827	0.46554	19.02697	1.03933	1	0.64506	0.44394	20.84864	1.03822	1	-0.04096	0.00230	0.59948	0.00445	1	0.02561	0.00459	0.60465	0.00491	1	-0.56823	0.59500	0	0
43524	715.90845	1155519768722	0.25239	0.47167	715.72797	0.18048	933	1	0.27658	0.45079	1	0.29131	0.43612	1	0.28395	0.44345	1	0.24826	0.46533	18.93477	1.03526	1	0.64500	0.44355	21.10085	1.03415	1	-0.04096	0.00230	0.59948	0.00445	1	0.02561	0.00459	0.60465	0.00491	1	-0.56823	0.59500	0	0
43525	715.92493	1155519826829	0.25465	0.46981	715.72797	0.19696	933	1	0.27333	0.46441	1	0.29037	0.43053	1	0.28185	0.44747	1	0.24816	0.46558	18.78072	1.02665	1	0.64500	0.44355	21.10242	1.02554	1	-0.04096	0.00230	0.59948	0.00445	1	0.02561	0.00459	0.60465	0.00491	1	-0.56823	0.59500	0	0
43526	715.94128	1155519884277	0.25670	0.46842	715.72797	0.21332	933	1	0.27519	0.46725	1	0.29134	0.43350	1	0.28327	0.45038	1	0.24795	0.46510	18.40918	1.02212	1	0.64498	0.44358	21.11331	1.02100	1	-0.18456	0.01033	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43527	715.95776	1155519942231	0.25804	0.46625	715.72797	0.22980	933	1	0.26707	0.42050	1	0.28656	0.45113	1	0.27681	0.43582	1	0.24775	0.46513	18.17357	1.01758	1	0.64491	0.44358	21.03148	1.01647	1	-0.18456	0.01033	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43528	715.97412	1155519999800	0.25908	0.46448	715.72797	0.24615	933	1	0.26566	0.42497	1	0.28389	0.45093	1	0.27478	0.43795	1	0.24776	0.46527	18.32648	1.01758	1	0.64489	0.44367	20.95786	1.01647	1	-0.18456	0.01033	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43529	715.99054	1155520057686	0.26001	0.46292	715.72797	0.26257	933	1	0.26566	0.42497	1	0.28389	0.45093	1	0.27478	0.43795	1	0.24772	0.46535	18.23347	1.01758	1	0.64490	0.44375	21.02406	1.01647	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00485	1	-0.56823	0.59500	0	0
43530	716.00702	1155520115479	0.26073	0.46166	715.72797	0.27905	933	1	0.26343	0.42707	1	0.28280	0.45323	1	0.27311	0.44015	1	0.24781	0.46562	18.21188	1.01758	1	0.64494	0.44393	20.94783	1.02054	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00485	1	-0.56823	0.59500	0	0
43531	716.02350	1155520173444	0.26142	0.46073	715.72797	0.29553	933	1	0.26171	0.42436	1	0.28567	0.46374	1	0.27369	0.44405	1	0.24755	0.46571	18.16751	1.02165	1	0.64491	0.44377	21.13188	1.02460	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00485	1	-0.56823	0.59500	0	0
43532	716.04004	1155520231775	0.26197	0.45976	715.72797	0.31207	933	1	0.26000	0.42164	1	0.28478	0.46121	1	0.27239	0.44143	1	0.24769	0.46577	18.12248	1.02572	1	0.64485	0.44411	20.85828	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00487	1	-0.56823	0.59500	0	0
43533	716.05652	1155520289591	0.26227	0.45948	715.72797	0.32855	933	1	0.24897	0.44012	1	0.28778	0.46741	1	0.26837	0.45377	1	0.24799	0.46611	17.79170	1.02978	1	0.64497	0.44412	20.87199	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00487	1	-0.56823	0.59500	0	0
43534	716.07294	1155520347526	0.26277	0.45874	715.72797	0.34497	933	1	0.25739	0.42202	1	0.28936	0.46445	1	0.27338	0.44323	1	0.24805	0.46618	18.32191	1.02978	1	0.64487	0.44424	20.85479	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00487	1	-0.56823	0.59500	0	0
43535	716.08948	1155520405558	0.26324	0.45807	715.72797	0.36151	933	1	0.25739	0.42202	1	0.28936	0.46445	1	0.27338	0.44323	1	0.24783	0.46603	18.60866	1.02978	1	0.64497	0.44421	20.98484	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43536	716.10590	1155520463432	0.26378	0.45769	715.72797	0.37793	933	1	0.26162	0.43153	1	0.29110	0.46661	1	0.27636	0.44907	1	0.24785	0.46540	18.06560	1.02978	1	0.64486	0.44408	20.56856	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43537	716.12231	1155520521228	0.26604	0.45609	715.72797	0.39435	933	1	0.31907	0.43350	1	0.32149	0.40189	1	0.32028	0.41769	1	0.25020	0.46438	18.14118	1.02978	1	0.64717	0.44317	20.33094	1.02867	1	-0.18456	0.00981	2.75378	0.00445	0	0.02561	0.00453	0.60465	0.00489	1	-0.56823	0.59500	0	0
43538	716.13867	1155520578768	0.26817	0.45472	715.72797	0.41071	933	1	0.32057	0.43617	1	0.32223	0.40466	1	0.32140	0.42041	1	0.25083	0.46496	18.78105	1.02572	1	0.64812	0.44262	20.09651	1.02460	1	-0.03964	0.00220	0.58662	0.00424	1	0.02618	0.00467	0.60731	0.00469	1	-0.56823	0.59500	0	0
43539	716.15491	1155520635749	0.29072	0.43527	715.72797	0.41071	933	0	0.39882	0.42488	1	0.37477	0.36363	1	0.38680	0.39425	1	0.25309	0.46362	18.56601	1.02165	1	0.65023	0.44202	20.35413	1.02054	1	-0.03964	0.00220	0.58662	0.00424	1	0.02618	0.00467	0.60731	0.00469	1	-0.56823	0.59500	0	0
43540	716.17139	1155520693798	0.33780	0.41059	715.72797	0.41071	933	0	0.39138	0.41258	1	0.37839	0.35926	1	0.38488	0.38592	1	0.25312	0.46383	18.70432	1.01758	1	0.65012	0.44193	20.25228	1.01647	1	-0.03964	0.00220	0.58662	0.00424	1	0.02618	0.00467	0.60731	0.00469	1	-0.56823	0.59500	0	0
43541	716.18787	1155520751789	0.35350	0.40237	715.72797	0.41071	933	0	0.39138	0.41258	1	0.37839	0.35926	1	0.38488	0.38592	1	0.25321	0.46353	18.54903	1.01758	1	0.65026	0.44206	20.30114	1.01647	1	-0.18081	0.01026	2.73642	0.00424	0	0.02618	0.00467	0.60731	0.00470	1	-0.56823	0.59500	0	0
43542	716.20441	1155520809939	0.38852	0.38971	715.72797	0.41071	933	0	0.39773	0.43013	1	0.39385	0.36445	1	0.39579	0.39729	1	0.25319	0.46371	18.66958	1.01758	1	0.65031	0.44202	20.20560	1.01647	1	-0.18081	0.01026	2.73642	0.00424	0	0.02618	0.00467	0.60731	0.00470	1	-0.56823	0.59500	0	0
43543	716.22076	1155520867397	0.39232	0.38971	715.72797	0.41071	933	0	0.39930	0.41508	1	0.39295	0.36434	1	0.39612	0.38971	1	0.25315	0.46359	18.80247	1.01758	1	0.65031	0.44202	20.20560	1.01647	1	-0.18081	0.01026	2.73642	0.00424	0	0.02618	0.00467	0.60731	0.00470	1	-0.56823	0.59500	0	0
43544	716.23798	1155520928083	0.39350	0.38916	715.72797	0.41071	933	0	0.39930	0.41508	1	0.39242	0.36106	1	0.39586	0.38807	1	0.25310	0.46364	18.96256	1.01758	1	0.65023	0.44197	20.15600	1.02100	1	-0.18081	0.01026	2.73642	0.00424	0	0.02725	0.00485	0.63072	0.00487	1	-0.56823	0.59500	0	0
43545	716.25385	1155520983808	0.39439	0.38740	716.20441	0.04944	934	1	0.39687	0.40928	1	0.39729	0.35493	1	0.39708	0.38211	1	0.25320	0.46355	18.57527	1.02212	1	0.65043	0.44178	20.04817	1.02961	1	-0.18081	0.01026	2.73642	0.00424	0	0.02725	0.00485	0.63072	0.00487	1	-0.56823	0.59500	0	0
43546	716.27020	1155521041410	0.39325	0.38553	716.20441	0.06580	934	1	0.38417	0.40377	1	0.39323	0.35235	1	0.38870	0.37806	1	0.25320	0.46344	18.86698	1.03072	1	0.65045	0.44209	20.35376	1.03822	1	-0.18081	0.01026	2.73642	0.00424	0	0.02725	0.00485	0.63072	0.00487	1	-0.56823	0.59500	0	0
43547	716.28644	1155521098515	0.39224	0.38355	716.20441	0.08203	934	1	0.38152	0.39785	1	0.39277	0.34942	1	0.38714	0.37364	1	0.25293	0.46361	18.89004	1.03933	1	0.65052	0.44222	20.44551	1.04228	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00483	1	-0.56823	0.59500	0	0
43548	716.30292	1155521156518	0.39214	0.38239	716.20441	0.09851	934	1	0.39016	0.41034	1	0.39293	0.34057	1	0.39155	0.37545	1	0.25315	0.46382	18.68428	1.04340	1	0.65061	0.44225	20.35324	1.04228	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00483	1	-0.56823	0.59500	0	0
43549	716.31927	1155521214114	0.39226	0.38260	716.20441	0.11487	934	1	0.38565	0.40438	1	0.40056	0.36377	1	0.39311	0.38408	1	0.25311	0.46403	18.81640	1.04340	1	0.65054	0.44228	20.30098	1.04228	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00483	1	-0.56823	0.59500	0	0
43550	716.33588	1155521272510	0.39235	0.38277	716.20441	0.13147	934	1	0.38565	0.40438	1	0.40056	0.36377	1	0.39311	0.38408	1	0.25300	0.46385	18.76958	1.04340	1	0.65047	0.44220	20.05316	1.04228	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00473	1	-0.56823	0.59500	0	0
43551	716.35236	1155521330300	0.39336	0.38267	716.20441	0.14795	934	1	0.39538	0.41331	1	0.40949	0.35034	1	0.40244	0.38183	1	0.25309	0.46419	18.91574	1.04340	1	0.65046	0.44220	20.07794	1.04228	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00473	1	-0.56823	0.59500	0	0
43552	716.36853	1155521387195	0.39420	0.38367	716.20441	0.16412	934	1	0.39599	0.42694	1	0.40917	0.36028	1	0.40258	0.39361	1	0.25316	0.46416	18.85405	1.03886	1	0.65058	0.44219	20.04303	1.03775	1	-0.18081	0.01026	2.73642	0.00424	0	0.02615	0.00464	0.60398	0.00473	1	-0.56823	0.59500	0	0
43553	716.38513	1155521445660	0.39495	0.38462	716.20441	0.18073	934	1	0.39733	0.42994	1	0.40917	0.36028	1	0.40325	0.39511	1	0.25342	0.46363	18.50715	1.03432	1	0.65103	0.44220	20.05309	1.03775	1	-0.18060	0.01028	2.74094	0.00424	0	0.02754	0.00482	0.63465	0.00495	1	-0.56823	0.59500	0	0
43554	716.40149	1155521503313	0.39823	0.38151	716.20441	0.19708	934	1	0.43792	0.36755	1	0.43728	0.32083	1	0.43760	0.34419	1	0.25530	0.46302	17.99746	1.03432	1	0.65285	0.44108	19.84721	1.03775	1	-0.18060	0.01028	2.74094	0.00424	0	0.02754	0.00482	0.63465	0.00495	1	-0.56823	0.59500	0	0
43555	716.41791	1155521560943	0.40079	0.37921	716.20441	0.21350	934	1	0.43976	0.38164	1	0.42839	0.31686	1	0.43407	0.34925	1	0.25534	0.46317	17.89655	1.03886	1	0.65276	0.44107	19.92573	1.04228	1	-0.18060	0.01028	2.74094	0.00424	0	0.02754	0.00482	0.63465	0.00495	1	-0.56823	0.59500	0	0
43556	716.43445	1155521619148	0.40298	0.37720	716.20441	0.23004	934	1	0.43860	0.37844	1	0.42871	0.31986	1	0.43365	0.34915	1	0.25534	0.46319	18.12609	1.04340	1	0.65297	0.44087	19.86756	1.03828	1	-0.17958	0.01051	2.73343	0.00424	0	0.02579	0.00455	0.59186	0.00458	1	-0.56823	0.59500	0	0
43557	716.45068	1155521676400	0.40469	0.37362	716.20441	0.24628	934	1	0.44093	0.32613	1	0.41957	0.31347	1	0.43025	0.31980	1	0.25528	0.46297	17.98664	1.03939	1	0.65296	0.44090	19.85903	1.03428	1	-0.17958	0.01051	2.73343	0.00424	0	0.02579	0.00455	0.59186	0.00458	1	-0.56823	0.59500	0	0
43558	716.46704	1155521733907	0.40643	0.37095	716.20441	0.26263	934	1	0.44175	0.33184	1	0.42677	0.32489	1	0.43426	0.32837	1	0.25535	0.46311	18.28484	1.03539	1	0.65301	0.44088	19.84026	1.03027	1	-0.17958	0.01051	2.73343	0.00424	0	0.02579	0.00455	0.59186	0.00458	1	-0.56823	0.59500	0	0
43559	716.48358	1155521791985	0.40801	0.36875	716.20441	0.27917	934	1	0.44276	0.33487	1	0.42710	0.32789	1	0.43493	0.33138	1	0.25537	0.46287	18.00335	1.03139	1	0.65296	0.44098	19.88734	1.02627	1	-0.18060	0.01028	2.74094	0.00424	0	0.02579	0.00455	0.59186	0.00453	1	-0.56823	0.59500	0	0
43560	716.49988	1155521849444	0.40975	0.36631	716.20441	0.29547	934	1	0.44414	0.34815	1	0.43805	0.29631	1	0.44110	0.32223	1	0.25537	0.46296	17.83104	1.02738	1	0.65284	0.44179	20.33153	1.02227	1	-0.18060	0.01028	2.74094	0.00424	0	0.02579	0.00455	0.59186	0.00453	1	-0.56823	0.59500	0	0
43561	716.51636	1155521907427	0.41136	0.36589	716.20441	0.31195	934	1	0.44304	0.35659	1	0.44084	0.35932	1	0.44194	0.35796	1	0.25505	0.46305	18.20320	1.01884	1	0.65285	0.44165	20.43443	1.01373	1	-0.18060	0.01028	2.74094	0.00424	0	0.02579	0.00455	0.59186	0.00453	1	-0.56823	0.59500	0	0
