CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
216158	3552.07349	1207392914900	0.10279	0.08970	3551.61353	0.42700	3670	0	0.11629	0.08431	1	0.07453	-0.02909	1	0.09541	0.02761	1	0.29232	0.55653	19.09520	0.99028	1	0.67119	0.53218	18.20891	0.98367	1	-0.03274	-0.00797	0.59415	0.00421	1	0.03147	-0.00578	0.62291	0.00418	1	-0.56719	0.62583	0	0
216159	3552.08984	1207392972139	0.10362	0.07270	3551.61353	0.42700	3670	0	0.12309	0.08922	1	0.08745	-0.01178	1	0.10527	0.03872	1	0.29203	0.55615	18.96874	0.98123	1	0.67142	0.53273	18.66904	0.97945	1	-0.03274	-0.00797	0.59415	0.00421	1	0.03147	-0.00578	0.62291	0.00418	1	-0.56719	0.62583	0	0
216160	3552.10645	1207393030846	0.10181	0.04036	3551.61353	0.42700	3670	0	0.11809	0.09993	1	0.09143	0.00958	1	0.10476	0.05475	1	0.29263	0.55557	19.35542	0.97701	1	0.67142	0.53269	18.48067	0.97523	1	-0.03274	-0.00797	0.59415	0.00421	1	0.03147	-0.00578	0.62291	0.00418	1	-0.56719	0.62583	0	0
216161	3552.12280	1207393088021	0.10413	0.04973	3551.61353	0.42700	3670	0	0.12014	0.10368	1	0.09275	0.01453	1	0.10644	0.05911	1	0.29263	0.55557	19.35542	0.97279	1	0.67156	0.53270	18.47406	0.97101	1	-0.03274	-0.00797	0.59415	0.00420	1	0.03188	-0.00592	0.63107	0.00425	1	-0.56719	0.62583	0	0
216162	3552.13940	1207393146503	0.10455	0.05013	3551.61353	0.42700	3670	0	0.13255	0.07684	1	0.07825	0.02498	1	0.10540	0.05091	1	0.29293	0.55634	19.69892	0.96856	1	0.67140	0.53278	18.90236	0.97101	1	-0.03274	-0.00797	0.59415	0.00420	1	0.03188	-0.00592	0.63107	0.00425	1	-0.56719	0.62583	0	0
216163	3552.15576	1207393204050	0.10123	0.05222	3552.10645	0.04932	3671	1	0.10201	0.08656	1	0.08051	0.03044	1	0.09126	0.05850	1	0.29311	0.55648	19.61294	0.96856	1	0.67163	0.53319	18.66612	0.97101	1	-0.03274	-0.00797	0.59415	0.00420	1	0.03188	-0.00592	0.63107	0.00425	1	-0.56719	0.62583	0	0
216164	3552.17212	1207393261438	0.09923	0.05348	3552.10645	0.06567	3671	1	0.10201	0.08656	1	0.08051	0.03044	1	0.09126	0.05850	1	0.29260	0.55680	19.23875	0.96856	1	0.67206	0.53351	18.84913	0.97101	1	-0.03325	-0.00814	0.60330	0.00422	1	0.03203	-0.00598	0.63169	0.00434	1	-0.56719	0.62583	0	0
216165	3552.18848	1207393319608	0.09692	0.05329	3552.10645	0.08203	3671	1	0.10814	0.09459	1	0.06257	0.01019	1	0.08536	0.05239	1	0.29287	0.55678	19.39409	0.96856	1	0.67212	0.53355	18.85743	0.97101	1	-0.03325	-0.00814	0.60330	0.00422	1	0.03203	-0.00598	0.63169	0.00434	1	-0.56719	0.62583	0	0
216166	3552.20508	1207393377632	0.09566	0.05335	3552.10645	0.09863	3671	1	0.11165	0.09721	1	0.06453	0.01021	1	0.08809	0.05371	1	0.29280	0.55769	19.18768	0.96856	1	0.67208	0.53336	18.75477	0.97101	1	-0.03325	-0.00814	0.60330	0.00422	1	0.03203	-0.00598	0.63169	0.00434	1	-0.56719	0.62583	0	0
216167	3552.22144	1207393435108	0.09471	0.05340	3552.10645	0.11499	3671	1	0.11165	0.09721	1	0.06453	0.01021	1	0.08809	0.05371	1	0.29310	0.55766	19.62245	0.96856	1	0.67208	0.53333	18.70175	0.97101	1	-0.03274	-0.00808	0.59415	0.00423	1	0.03147	-0.00590	0.62291	0.00424	1	-0.56719	0.62583	0	0
216168	3552.23779	1207393492568	0.09265	0.05584	3552.10645	0.13135	3671	1	0.09351	0.09688	1	0.05882	0.05394	1	0.07617	0.07541	1	0.29251	0.55784	20.09725	0.96856	1	0.67065	0.53341	19.13751	0.97101	1	-0.03274	-0.00808	0.59415	0.00423	1	0.03147	-0.00590	0.62291	0.00424	1	-0.56719	0.62583	0	0
216169	3552.25415	1207393550672	0.08998	0.05585	3552.10645	0.14771	3671	1	0.10028	0.10486	1	0.03164	0.00688	1	0.06596	0.05587	1	0.29263	0.55777	19.95722	0.96856	1	0.67054	0.53322	19.01119	0.97101	1	-0.03274	-0.00808	0.59415	0.00423	1	0.03147	-0.00590	0.62291	0.00424	1	-0.56719	0.62583	0	0
216170	3552.27075	1207393608554	0.08820	0.05679	3552.10645	0.16431	3671	1	0.10532	0.11375	1	0.03532	0.01877	1	0.07032	0.06626	1	0.29181	0.55744	20.05414	0.95856	1	0.67065	0.53341	19.13751	0.96101	1	-0.03031	-0.00757	0.55294	0.00399	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216171	3552.28711	1207393666577	0.08645	0.06005	3552.10645	0.18066	3671	1	0.10737	0.12000	1	0.02704	0.07182	1	0.06720	0.09591	1	0.29182	0.55799	20.00727	0.94856	1	0.67074	0.53329	19.29751	0.95101	1	-0.03031	-0.00757	0.55294	0.00399	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216172	3552.30371	1207393724463	0.08580	0.06363	3552.10645	0.19727	3671	1	0.11520	0.12082	1	0.04081	0.09238	1	0.07800	0.10660	1	0.29170	0.55766	19.99849	0.93856	1	0.67073	0.53314	19.36712	0.94101	1	-0.03031	-0.00757	0.55294	0.00399	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216173	3552.31982	1207393781621	0.08524	0.06670	3552.10645	0.21338	3671	1	0.11520	0.12082	1	0.04081	0.09238	1	0.07800	0.10660	1	0.29168	0.55757	20.00878	0.93856	1	0.67073	0.53303	19.37357	0.94101	1	-0.03274	-0.00808	0.59415	0.00418	1	0.03147	-0.00590	0.62291	0.00426	1	-0.56719	0.62583	0	0
216174	3552.33643	1207393839488	0.08558	0.07066	3552.10645	0.22998	3671	1	0.10585	0.16876	1	0.07471	0.08328	1	0.09028	0.12602	1	0.29198	0.55746	20.07216	0.93856	1	0.67072	0.53306	19.40983	0.94101	1	-0.03274	-0.00808	0.59415	0.00418	1	0.03147	-0.00590	0.62291	0.00426	1	-0.56719	0.62583	0	0
216175	3552.35278	1207393897650	0.08572	0.07410	3552.10645	0.24634	3671	1	0.10585	0.16876	1	0.06997	0.08271	1	0.08791	0.12573	1	0.29174	0.55744	19.94103	0.93856	1	0.67078	0.53303	19.55040	0.94101	1	-0.03274	-0.00808	0.59415	0.00418	1	0.03147	-0.00590	0.62291	0.00426	1	-0.56719	0.62583	0	0
216176	3552.36938	1207393955452	0.08585	0.07714	3552.10645	0.26294	3671	1	0.10585	0.16876	1	0.06997	0.08271	1	0.08791	0.12573	1	0.29174	0.55744	19.94103	0.93856	1	0.67078	0.53303	19.55040	0.94101	1	-0.03274	-0.00808	0.59415	0.00417	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216177	3552.38550	1207394012690	0.08612	0.07781	3552.10645	0.27905	3671	1	0.10705	0.11819	1	0.07436	0.06013	1	0.09070	0.08916	1	0.29170	0.55782	19.85739	0.93856	1	0.67084	0.53281	19.39240	0.95101	1	-0.03274	-0.00808	0.59415	0.00417	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216178	3552.40210	1207394070911	0.08506	0.07828	3552.10645	0.29565	3671	1	0.10300	0.11206	1	0.02891	0.06142	1	0.06596	0.08674	1	0.29179	0.55817	19.75606	0.94856	1	0.67079	0.53307	19.55707	0.96101	1	-0.03274	-0.00808	0.59415	0.00417	1	0.03147	-0.00590	0.62291	0.00430	1	-0.56719	0.62583	0	0
216179	3552.41846	1207394128587	0.08388	0.07819	3552.10645	0.31201	3671	1	0.09790	0.10306	1	0.02515	0.05000	1	0.06152	0.07653	1	0.29176	0.55783	19.85396	0.95856	1	0.67082	0.53298	19.48734	0.97101	1	-0.03342	-0.00830	0.60643	0.00433	1	0.03147	-0.00590	0.62291	0.00442	1	-0.56719	0.62583	0	0
216180	3552.43506	1207394186869	0.08297	0.07725	3552.10645	0.32861	3671	1	0.08599	0.11195	1	0.04352	0.00486	1	0.06475	0.05841	1	0.29170	0.55740	20.00135	0.96856	1	0.67078	0.53321	19.38650	0.97101	1	-0.03342	-0.00830	0.60643	0.00433	1	0.03147	-0.00590	0.62291	0.00442	1	-0.56719	0.62583	0	0
216181	3552.45142	1207394244146	0.08225	0.07631	3552.10645	0.34497	3671	1	0.08679	0.11303	1	0.04753	0.00028	1	0.06716	0.05665	1	0.29137	0.55711	19.69682	0.96856	1	0.67074	0.53330	19.28700	0.97101	1	-0.03342	-0.00830	0.60643	0.00433	1	0.03147	-0.00590	0.62291	0.00442	1	-0.56719	0.62583	0	0
216182	3552.46777	1207394302203	0.08160	0.07546	3552.10645	0.36133	3671	1	0.08679	0.11303	1	0.04753	0.00028	1	0.06716	0.05665	1	0.29132	0.55717	19.57298	0.96856	1	0.67074	0.53332	18.83455	0.97101	1	-0.03342	-0.00830	0.60643	0.00431	1	0.03147	-0.00590	0.62291	0.00427	1	-0.56719	0.62583	0	0
216183	3552.48438	1207394360010	0.08101	0.07473	3552.10645	0.37793	3671	1	0.08690	0.11503	1	0.04802	0.00117	1	0.06746	0.05810	1	0.29170	0.55737	19.29554	0.96856	1	0.67111	0.53337	19.15890	0.97101	1	-0.03342	-0.00830	0.60643	0.00431	1	0.03147	-0.00590	0.62291	0.00427	1	-0.56719	0.62583	0	0
216184	3552.50073	1207394417522	0.08260	0.07418	3552.10645	0.39429	3671	1	0.15041	0.07311	1	0.09143	0.04898	1	0.12092	0.06104	1	0.29525	0.55575	20.08594	0.96856	1	0.67481	0.53297	19.67840	0.97101	1	-0.03342	-0.00830	0.60643	0.00431	1	0.03147	-0.00590	0.62291	0.00427	1	-0.56719	0.62583	0	0
216185	3552.51709	1207394475593	0.08399	0.07341	3552.10645	0.41064	3671	1	0.14848	0.06919	1	0.08862	0.03885	1	0.11855	0.05402	1	0.29670	0.55633	20.08144	0.97279	1	0.67618	0.53317	19.27506	0.97993	1	-0.03351	-0.00831	0.62837	0.00460	1	0.03427	-0.00610	0.65064	0.00461	1	-0.56719	0.62583	0	0
216186	3552.53369	1207394533458	0.09323	0.07362	3552.10645	0.42725	3671	1	0.30620	0.06370	1	0.36110	0.09478	1	0.33365	0.07924	1	0.30444	0.55407	19.55549	0.98171	1	0.68447	0.53285	19.22423	0.98885	1	-0.03351	-0.00831	0.62837	0.00460	1	0.03427	-0.00610	0.65064	0.00461	1	-0.56719	0.62583	0	0
216187	3552.55005	1207394590950	0.10168	0.07344	3552.10645	0.44360	3671	1	0.30135	0.06366	1	0.35804	0.07322	1	0.32969	0.06844	1	0.30427	0.55408	19.07409	0.99063	1	0.68436	0.53243	18.80703	0.99777	1	-0.03351	-0.00831	0.62837	0.00460	1	0.03427	-0.00610	0.65064	0.00461	1	-0.56719	0.62583	0	0
216188	3552.56641	1207394648634	0.14287	0.06664	3552.10645	0.44360	3671	0	0.29670	0.05050	1	0.35705	0.05891	1	0.32687	0.05471	1	0.30456	0.55420	19.33441	1.00437	1	0.68442	0.53271	19.43342	1.01152	1	-0.03480	-0.00861	0.65601	0.00478	1	0.03460	-0.00620	0.65459	0.00483	1	-0.56719	0.62583	0	0
216189	3552.58276	1207394706188	0.24009	0.04635	3552.10645	0.44360	3671	0	0.32569	0.02120	1	0.34892	0.03090	1	0.33730	0.02605	1	0.30455	0.55412	19.27429	1.01812	1	0.68448	0.53242	18.96959	1.02526	1	-0.03480	-0.00861	0.65601	0.00478	1	0.03460	-0.00620	0.65459	0.00483	1	-0.56719	0.62583	0	0
216190	3552.59912	1207394764158	0.27064	0.03277	3552.10645	0.44360	3671	0	0.31616	-0.00289	1	0.34731	0.01415	1	0.33174	0.00563	1	0.30449	0.55377	19.51399	1.03187	1	0.68455	0.53248	18.92415	1.03901	1	-0.03480	-0.00861	0.65601	0.00478	1	0.03460	-0.00620	0.65459	0.00483	1	-0.56719	0.62583	0	0
216191	3552.61572	1207394822643	0.33271	0.00777	3552.10645	0.44360	3671	0	0.31195	-0.01636	1	0.34625	-0.00041	1	0.32910	-0.00838	1	0.30444	0.55363	19.46230	1.04561	1	0.68455	0.53248	18.92415	1.05275	1	-0.03480	-0.00861	0.65601	0.00501	1	0.03458	-0.00613	0.65414	0.00489	1	-0.56719	0.62583	0	0
216192	3552.63208	1207394879533	0.33572	-0.00868	3552.10645	0.44360	3671	0	0.33493	-0.03439	1	0.34253	-0.01586	1	0.33873	-0.02512	1	0.30410	0.55370	19.15715	1.05936	1	0.68423	0.53252	18.61794	1.06228	1	-0.03480	-0.00861	0.65601	0.00501	1	0.03458	-0.00613	0.65414	0.00489	1	-0.56719	0.62583	0	0
216193	3552.64868	1207394937911	0.33308	-0.01370	3552.10645	0.44360	3671	0	0.32085	-0.03351	1	0.33472	-0.01394	1	0.32778	-0.02373	1	0.30405	0.55387	18.91234	1.06418	1	0.68418	0.53262	18.50996	1.06710	1	-0.03480	-0.00861	0.65601	0.00501	1	0.03458	-0.00613	0.65414	0.00489	1	-0.56719	0.62583	0	0
216194	3552.66479	1207394995321	0.33200	-0.01451	3552.61572	0.04907	3672	1	0.32208	-0.02938	1	0.33548	-0.00449	1	0.32878	-0.01694	1	0.30404	0.55402	18.78000	1.05996	1	0.68385	0.53237	18.87934	1.05818	1	-0.03254	-0.00802	0.61124	0.00456	1	0.03275	-0.00588	0.62067	0.00465	1	-0.56719	0.62583	0	0
216195	3552.68140	1207395053200	0.34071	-0.01942	3552.61572	0.06567	3672	1	0.37645	-0.01945	1	0.37466	-0.05871	1	0.37556	-0.03908	1	0.30476	0.55388	19.50743	1.05104	1	0.68458	0.53261	19.55158	1.04444	1	-0.03254	-0.00802	0.61124	0.00456	1	0.03275	-0.00588	0.62067	0.00465	1	-0.56719	0.62583	0	0
216196	3552.69775	1207395111159	0.35738	-0.02134	3552.61572	0.08203	3672	1	0.42920	-0.01657	1	0.45221	-0.04528	1	0.44070	-0.03092	1	0.30788	0.55409	19.05984	1.03729	1	0.68779	0.53248	19.19249	1.03069	1	-0.03254	-0.00802	0.61124	0.00456	1	0.03275	-0.00588	0.62067	0.00465	1	-0.56719	0.62583	0	0
216197	3552.71436	1207395168978	0.36944	-0.02163	3552.61572	0.09863	3672	1	0.43140	-0.00685	1	0.45215	-0.03992	1	0.44177	-0.02338	1	0.30836	0.55384	19.18050	1.02777	1	0.68806	0.53250	19.25247	1.02586	1	-0.03290	-0.00821	0.62566	0.00463	1	0.03487	-0.00612	0.65263	0.00483	1	-0.56719	0.62583	0	0
216198	3552.73071	1207395227040	0.37771	-0.01842	3552.61572	0.11499	3672	1	0.42346	0.02091	1	0.44774	-0.01274	1	0.43560	0.00408	1	0.30839	0.55407	19.23763	1.02294	1	0.68793	0.53281	19.03409	1.02104	1	-0.03290	-0.00821	0.62566	0.00463	1	0.03487	-0.00612	0.65263	0.00483	1	-0.56719	0.62583	0	STEP 4: 1493324705846
216199	3552.74707	1207395284545	0.38399	-0.01466	3552.61572	0.13135	3672	1	0.42308	0.03279	1	0.44552	-0.00198	1	0.43430	0.01540	1	0.30839	0.55418	19.24284	1.01812	1	0.68793	0.53281	19.03409	1.01621	1	-0.03290	-0.00821	0.62566	0.00463	1	0.03487	-0.00612	0.65263	0.00483	1	-0.56719	0.62583	0	0
216200	3552.76343	1207395341508	0.38903	-0.01195	3552.61572	0.14771	3672	1	0.42308	0.03279	1	0.44555	-0.00786	1	0.43431	0.01246	1	0.30838	0.55410	19.23553	1.01812	1	0.68794	0.53258	19.10974	1.02164	1	-0.03402	-0.00854	0.64589	0.00474	1	0.03571	-0.00634	0.66952	0.00490	1	-0.56719	0.62583	0	0
216201	3552.78003	1207395400052	0.39307	-0.00890	3552.61572	0.16431	3672	1	0.42487	0.04611	1	0.44208	-0.00309	1	0.43347	0.02151	1	0.30837	0.55431	19.39302	1.02354	1	0.68794	0.53258	19.10974	1.03610	1	-0.03402	-0.00854	0.64589	0.00474	1	0.03571	-0.00634	0.66952	0.00490	1	-0.56719	0.62583	0	0
216202	3552.79639	1207395457868	0.39554	-0.00803	3552.61572	0.18066	3672	1	0.40234	0.02192	1	0.44303	-0.01872	1	0.42269	0.00160	1	0.30832	0.55406	19.25636	1.04271	1	0.68807	0.53269	19.01848	1.05527	1	-0.03402	-0.00854	0.64589	0.00474	1	0.03571	-0.00634	0.66952	0.00490	1	-0.56719	0.62583	0	0
216203	3552.81299	1207395515836	0.39744	-0.00879	3552.61572	0.19727	3672	1	0.39759	0.00328	1	0.44311	-0.03905	1	0.42035	-0.01789	1	0.30832	0.55406	19.25636	1.06187	1	0.68807	0.53269	19.01848	1.07444	1	-0.03402	-0.00866	0.64589	0.00495	1	0.03571	-0.00634	0.66952	0.00513	1	-0.56719	0.62583	0	0
216204	3552.82910	1207395573288	0.40015	-0.00950	3552.61572	0.21338	3672	1	0.41126	-0.00980	1	0.45931	-0.02761	1	0.43528	-0.01871	1	0.30834	0.55429	19.41040	1.08104	1	0.68811	0.53277	18.93837	1.08938	1	-0.03402	-0.00866	0.64589	0.00495	1	0.03571	-0.00634	0.66952	0.00513	1	-0.56719	0.62583	0	0
216205	3552.84570	1207395631622	0.40229	-0.01085	3552.61572	0.22998	3672	1	0.40560	-0.01937	1	0.45912	-0.04025	1	0.43236	-0.02981	1	0.30837	0.55431	19.39302	1.09129	1	0.68811	0.53277	18.93837	1.09963	1	-0.03402	-0.00866	0.64589	0.00495	1	0.03571	-0.00634	0.66952	0.00513	1	-0.56719	0.62583	0	0
216206	3552.86206	1207395688776	0.40410	-0.01268	3552.61572	0.24634	3672	1	0.40322	-0.02926	1	0.45929	-0.05086	1	0.43126	-0.04006	1	0.30834	0.55429	19.41040	1.10154	1	0.68814	0.53280	18.89335	1.10988	1	-0.03402	-0.00866	0.64589	0.00518	1	0.03571	-0.00634	0.66952	0.00526	1	-0.56719	0.62583	0	0
216207	3552.87842	1207395746519	0.43320	-0.01335	3552.61572	0.24634	3672	0	0.41074	-0.03991	1	0.46184	-0.06912	1	0.43629	-0.05452	1	0.30864	0.55431	19.17623	1.11178	1	0.68824	0.53299	18.77304	1.11530	1	-0.03402	-0.00866	0.64589	0.00518	1	0.03571	-0.00634	0.66952	0.00526	1	-0.56719	0.62583	0	0
216208	3552.89478	1207395804288	0.44754	-0.04097	3552.61572	0.24634	3672	0	0.45998	-0.11811	1	0.46380	-0.01908	1	0.46189	-0.06859	1	0.30965	0.55460	18.69946	1.11178	1	0.68905	0.53343	18.86642	1.11530	1	-0.03402	-0.00866	0.64589	0.00518	1	0.03571	-0.00634	0.66952	0.00526	1	-0.56719	0.62583	0	0
216209	3552.91138	1207395862433	0.45229	-0.04849	3552.61572	0.24634	3672	0	0.45998	-0.11811	1	0.46360	-0.00895	1	0.46179	-0.06353	1	0.30997	0.55511	18.53122	1.11178	1	0.68917	0.53394	18.55089	1.10518	1	-0.03396	-0.00877	0.64934	0.00502	1	0.03314	-0.00598	0.61934	0.00476	1	-0.56719	0.62583	0	0
216210	3552.92773	1207395920181	0.45100	-0.04724	3552.87842	0.04932	3673	1	0.46039	-0.09387	1	0.43390	0.00687	1	0.44714	-0.04350	1	0.30981	0.55527	18.78865	1.10166	1	0.68910	0.53414	18.65182	1.09506	1	-0.03396	-0.00877	0.64934	0.00502	1	0.03314	-0.00598	0.61934	0.00476	1	-0.56719	0.62583	0	0
216211	3552.94409	1207395977673	0.45213	-0.04721	3552.87842	0.06567	3673	1	0.47324	-0.10706	1	0.44001	0.01295	1	0.45662	-0.04705	1	0.31002	0.55516	18.50998	1.09154	1	0.68916	0.53397	18.77448	1.08494	1	-0.03396	-0.00877	0.64934	0.00502	1	0.03314	-0.00598	0.61934	0.00476	1	-0.56719	0.62583	0	0
216212	3552.96069	1207396035494	0.45303	-0.04544	3552.87842	0.08228	3673	1	0.47511	-0.09633	1	0.44000	0.02310	1	0.45756	-0.03662	1	0.30994	0.55520	18.55664	1.08142	1	0.68934	0.53362	18.23209	1.07482	1	-0.03396	-0.00871	0.64934	0.00489	1	0.03314	-0.00586	0.61934	0.00455	1	-0.56719	0.62583	0	0
216213	3552.97705	1207396093279	0.45777	-0.03796	3552.87842	0.09863	3673	1	0.49841	-0.03987	1	0.47398	0.05377	1	0.48620	0.00695	1	0.31116	0.55513	18.55971	1.07130	1	0.69114	0.53407	18.77996	1.06470	1	-0.03396	-0.00871	0.64934	0.00489	1	0.03314	-0.00586	0.61934	0.00455	1	-0.56719	0.62583	0	0
216214	3552.99341	1207396150877	0.48087	-0.03923	3552.87842	0.11499	3673	1	0.63905	-0.06551	1	0.64603	-0.03075	1	0.64254	-0.04813	1	0.31707	0.55499	18.16483	1.06118	1	0.69688	0.53512	18.72236	1.05458	1	-0.03396	-0.00871	0.64934	0.00489	1	0.03314	-0.00586	0.61934	0.00455	1	-0.56719	0.62583	0	0
216215	3553.01001	1207396209002	0.49880	-0.03871	3552.87842	0.13159	3673	1	0.64032	-0.04908	1	0.64428	-0.02007	1	0.64230	-0.03458	1	0.31737	0.55485	18.44269	1.04624	1	0.69733	0.53481	18.72158	1.04433	1	-0.03188	-0.00852	0.63107	0.00457	1	0.03593	-0.00633	0.64968	0.00476	1	-0.56719	0.62583	0	0
216216	3553.02637	1207396266815	0.51327	-0.03028	3552.87842	0.14795	3673	1	0.64271	0.00690	1	0.64427	0.08440	1	0.64349	0.04565	1	0.31924	0.55588	19.05179	1.03599	1	0.69876	0.53611	18.69855	1.03409	1	-0.03188	-0.00852	0.63107	0.00457	1	0.03593	-0.00633	0.64968	0.00476	1	-0.56719	0.62583	0	0
216217	3553.04272	1207396324301	0.52465	-0.02302	3552.87842	0.16431	3673	1	0.65647	0.01305	1	0.62030	0.08610	1	0.63839	0.04957	1	0.31962	0.55586	18.87906	1.03586	1	0.69905	0.53650	18.63352	1.03396	1	-0.03188	-0.00852	0.63107	0.00457	1	0.03593	-0.00633	0.64968	0.00476	1	-0.56719	0.62583	0	0
216218	3553.05933	1207396382519	0.53411	-0.01717	3552.87842	0.18091	3673	1	0.65612	0.00810	1	0.62030	0.08610	1	0.63821	0.04710	1	0.31962	0.55586	18.87906	1.04056	1	0.69897	0.53650	18.67223	1.03396	1	-0.03271	-0.00876	0.64878	0.00478	1	0.03480	-0.00618	0.62824	0.00455	1	-0.56719	0.62583	0	0
216219	3553.07568	1207396440137	0.54216	-0.00946	3552.87842	0.19727	3673	1	0.63673	0.03742	1	0.64074	0.12877	1	0.63873	0.08310	1	0.31994	0.55635	19.00258	1.04056	1	0.69924	0.53681	18.41633	1.03396	1	-0.03271	-0.00876	0.64878	0.00478	1	0.03480	-0.00618	0.62824	0.00455	1	-0.56719	0.62583	0	0
216220	3553.09204	1207396498001	0.55050	-0.00268	3552.87842	0.21362	3673	1	0.65622	0.06363	1	0.66173	0.10723	1	0.65897	0.08543	1	0.32115	0.55674	18.86142	1.04056	1	0.70109	0.53751	18.54059	1.03396	1	-0.03271	-0.00876	0.64878	0.00478	1	0.03480	-0.00618	0.62824	0.00455	1	-0.56719	0.62583	0	0
216221	3553.10840	1207396555847	0.58407	0.01650	3552.87842	0.21362	3673	0	0.65658	0.06846	1	0.66081	0.11172	1	0.65869	0.09009	1	0.32186	0.55713	18.73215	1.03574	1	0.70137	0.53751	18.34984	1.02913	1	-0.03094	-0.00854	0.62409	0.00454	1	0.03528	-0.00634	0.62628	0.00444	1	-0.56719	0.62583	0	0
216222	3553.12500	1207396613715	0.67874	0.07804	3552.87842	0.21362	3673	0	0.75562	0.11365	1	0.79118	0.16552	1	0.77340	0.13959	1	0.32529	0.55759	18.42392	1.03091	1	0.70478	0.53953	19.10666	1.02913	1	-0.03094	-0.00854	0.62409	0.00454	1	0.03528	-0.00634	0.62628	0.00444	1	-0.56719	0.62583	0	0
216223	3553.14136	1207396671460	0.71249	0.09752	3552.87842	0.21362	3673	0	0.76682	0.10765	1	0.79319	0.16527	1	0.78000	0.13646	1	0.32537	0.55762	18.39036	1.02621	1	0.70479	0.53959	19.16021	1.02444	1	-0.03094	-0.00854	0.62409	0.00454	1	0.03528	-0.00634	0.62628	0.00444	1	-0.56719	0.62583	0	0
216224	3553.15796	1207396729478	0.77781	0.13746	3552.87842	0.21362	3673	0	0.76682	0.10753	1	0.79323	0.16516	1	0.78002	0.13635	1	0.32550	0.55775	18.03684	1.02634	1	0.70494	0.53942	19.10694	1.02456	1	-0.03225	-0.00892	0.65160	0.00452	1	0.03528	-0.00634	0.62628	0.00460	1	-0.56719	0.62583	0	0
216225	3553.17432	1207396787359	0.77131	0.13814	3552.87842	0.21362	3673	0	0.76901	0.10791	1	0.76059	0.16974	1	0.76480	0.13882	1	0.32545	0.55784	18.02267	1.02647	1	0.70521	0.53946	19.04899	1.01986	1	-0.03225	-0.00892	0.65160	0.00452	1	0.03528	-0.00634	0.62628	0.00460	1	-0.56719	0.62583	0	0
216226	3553.19067	1207396845048	0.77079	0.13760	3552.87842	0.21362	3673	0	0.77684	0.09342	1	0.76268	0.17958	1	0.76976	0.13650	1	0.32541	0.55778	17.97441	1.02647	1	0.70527	0.53939	18.88609	1.01986	1	-0.03225	-0.00892	0.65160	0.00452	1	0.03528	-0.00634	0.62628	0.00460	1	-0.56719	0.62583	0	0
216227	3553.20703	1207396902554	0.77052	0.13795	3553.15796	0.04907	3674	1	0.77678	0.09831	1	0.76264	0.17969	1	0.76971	0.13900	1	0.32541	0.55778	17.97441	1.02164	1	0.70527	0.53939	18.88609	1.01974	1	-0.03091	-0.00851	0.62586	0.00431	1	0.03656	-0.00656	0.64804	0.00468	1	-0.56719	0.62583	0	0
216228	3553.22339	1207396960381	0.76607	0.13944	3553.15796	0.06543	3674	1	0.75021	0.15700	1	0.74630	0.13381	1	0.74826	0.14540	1	0.32554	0.55774	18.05878	1.02152	1	0.70548	0.53910	18.90572	1.02444	1	-0.03091	-0.00851	0.62586	0.00431	1	0.03656	-0.00656	0.64804	0.00468	1	-0.56719	0.62583	0	0
216229	3553.23999	1207397018140	0.76349	0.13995	3553.15796	0.08203	3674	1	0.75116	0.13679	1	0.75002	0.14816	1	0.75059	0.14248	1	0.32581	0.55718	18.38732	1.02621	1	0.70564	0.53939	18.58771	1.02913	1	-0.03091	-0.00851	0.62586	0.00431	1	0.03656	-0.00656	0.64804	0.00468	1	-0.56719	0.62583	0	0
216230	3553.25757	1207397079897	0.76164	0.13998	3553.15796	0.09961	3674	1	0.75113	0.13226	1	0.75002	0.14816	1	0.75057	0.14021	1	0.32579	0.55715	18.41477	1.03091	1	0.70558	0.53925	18.62613	1.02913	1	-0.03091	-0.00851	0.62586	0.00446	1	0.03572	-0.00640	0.63207	0.00454	1	-0.56719	0.62583	0	0
216231	3553.27271	1207397133633	0.76049	0.14161	3553.15796	0.11475	3674	1	0.75369	0.14650	1	0.75120	0.15950	1	0.75244	0.15300	1	0.32585	0.55749	18.15168	1.03091	1	0.70545	0.53920	18.85393	1.02431	1	-0.03091	-0.00851	0.62586	0.00446	1	0.03572	-0.00640	0.63207	0.00454	1	-0.56719	0.62583	0	0
