TIME,LX,LY,RX,RY
559869575,503.66,413.77,537.47,423.59
559871575,508.95,417.44,537.78,418.77
559873584,505.03,421.51,531.32,417.26
559875628,503.27,415.45,534.64,420.97
559877578,504.66,415.55,531.96,420.95
559879577,501.84,418.3,534.16,411.33
559881578,508.18,405.45,531.08,418.43
559883578,508.68,414.71,528.38,419.38
559885575,499.69,416.64,530.66,420.35
559887573,511.23,408.66,528.02,417.38
559889552,502,414.67,531.06,418.9
559891567,506.63,417.27,533.05,422.94
559893591,506.57,416.12,525.08,419.84
559895575,505.28,417.59,526.57,417.52
559897576,506.2,417.72,525.78,418.71
559899576,501.77,418.02,527.75,413.82
559901577,501.59,418.68,523.14,418.76
559903578,503.78,409.85,519.1,424.62
559905575,502.47,418,522.2,417.39
559907578,504.18,421.94,526.82,418.44
559909557,502.13,419.26,523.86,419.32
559911574,506.63,419.12,526.98,416.74
559913594,508.36,420.31,526.26,414.72
559915598,502.41,418.92,519.87,419.21
559917586,503.76,423.32,520.55,416.21
559919587,503.99,420.26,520.59,422.44
559921586,507.36,422.85,523.52,427.05
559923586,499.83,416.91,523.99,418.62
559925586,502.89,422.63,527.53,419.1
559927587,502.92,420.16,520.46,419.41
559929589,505.57,427.55,525.43,413.6
559931587,506.37,407.93,520.54,410.63
559933588,505.41,408.49,525.48,422.99
559935587,505.81,416.78,527.74,417.31
559937588,512.83,416.11,523.83,410.25
559939584,505.82,413.84,526.96,409.75
559941586,505.35,417.83,521.83,417.46
559943585,502.56,416.22,523.13,426.28
559945588,510.72,420.07,523.68,421.19
559947588,499.68,413.34,532.43,413.53
559949588,502.45,407.83,526.01,417.27
559951583,503.41,409.08,525.94,415.49
559953561,508,407.84,522.87,416.65
559955579,506.46,416.38,524.25,415.18
559957577,508.51,413.66,527.21,411.93
559959611,505.03,412.9,531.41,421.97
559961616,504.44,412.27,531.65,410.9
559963601,502.34,418.05,529.52,419.37
559965606,502.73,415.26,533.61,415.91
559967599,502.42,416.02,529.42,413.56
559969597,499.24,416.9,529.95,410.18
559971598,502.15,417.44,529.58,413.64
559973597,502.5,413.7,532.49,419.15
559975598,505.12,425.13,532.14,411.83
559977593,500.84,414.96,534.29,412.56
559979599,509.13,420.12,533.99,419.44
559981598,494.71,421.21,528.87,414.72
559983598,501.42,421.44,532.35,409.08
559985597,498.82,414.22,528.78,424.04
559987597,501.88,417.24,533.28,421.2
559989596,496.6,420.54,530.57,416.94
559991596,499.91,425.35,532.06,413.44
559993598,502.14,421.6,527.57,416.28
559995597,496.24,414.02,532.03,414.99
559997609,500.15,423.48,534.57,418.02
559999598,500.43,422.97,529.51,415.28
560001594,499.39,419.3,530.81,416.68
560003606,497.09,414.12,527.42,413.6
560005607,504.03,413.48,527.71,416.08
560007605,498.86,415.87,521.53,416.3
560009597,504.6,416.62,522.18,424.02
560011623,501.4,413.29,528.69,424.96
560013608,502.21,424.56,521.71,412.97
560015591,497.64,424.44,523.84,419.63
560017621,493.4,415.04,523.39,419.3
560019608,496.18,412.23,523.81,422.69
560021610,502.14,407,521.75,418.53
560023609,499.96,420.14,526.07,419.63
560025608,502.31,414.19,526.53,419.67
560027605,499.36,408.17,523.22,411.59
560029607,508.14,412,519.48,417.99
560031608,499.42,419.07,522.87,424.74
560033607,498.71,428.65,524.58,421.71
560035608,501.17,421.06,522.84,420.64
560037607,500.18,413.5,524.44,418.89
560039655,498.37,426.34,525.4,418.17
560041606,501.27,426.15,520.05,421.19
560043606,500.51,423.15,521.84,417.06
560045609,501.42,415.15,522.91,417.37
560047604,501.79,415.36,527.8,424.34
560049619,503.36,419.94,520.03,418.38
560051617,496.09,417.29,524.96,411.88
560053616,500.05,424.43,522.04,418.27
560055617,497.24,412.92,527.4,417.93
560057617,500,423.86,523.22,418.43
560059605,500.93,423.29,523.56,418.97
560061626,493.09,415.75,524.04,425.37
560063616,505.12,426.16,519.77,418.33
560065618,498.44,422.65,520.7,414.96
560067621,498.33,423.42,522.32,415.17
560069618,496.26,422.92,521.06,415.96
560071619,502.09,413.64,522.83,418.98
560073616,498.6,417.07,519.89,414.87
560075614,495.12,425.84,519.07,423.45
560077594,499.79,425.71,517.98,423.18
560079618,499.42,416.72,523.09,416.31
560081627,496.52,421.83,518.3,418.52
560083618,495.83,416.27,520.85,423.88
560085615,497.26,423.31,525.72,418.51
560087618,497.59,418.51,525.18,411.49
560089619,499.68,424.77,520.45,413.18
560091618,495.44,418.17,519.49,423.48
560093615,501.22,421.54,526.77,420.9
560095620,498.68,414.53,516.57,421.15
560097608,500.51,429.64,524.08,419.7
560099642,502.15,422.73,522.06,421.03
560101629,499.49,421.11,526.25,418.61
560103627,503.13,421.5,524.8,421.59
560105626,497.41,415.1,524.23,424.5
560107627,502.07,420.37,519.4,425.33
560109617,499.79,420.23,517,418.79
560111639,497.84,424.32,519.96,421.35
560113629,502.92,421.44,521.2,424.13
560115628,505.75,421.1,523.14,424.98
560117629,506.63,415.31,523.19,419.67
560119629,506.4,414.59,529.06,418.09
560121639,514.81,420.89,522.73,418.46
560123678,511.63,416.77,526.85,411.58
560125632,506.81,420.31,524.41,419.73
560127628,506.8,417.76,520.26,422.74
560129627,504.01,413.45,521.96,418.66
560131633,506.69,414.15,522.98,414.8
560133628,505.58,420.02,519.18,423.81
560135628,505.79,416.85,522.49,422.93
560137627,506.92,416.42,523.96,417.52
560139627,506.1,413.06,525.78,417.43
560141625,508.02,418.75,526.26,414.57
560143652,511.25,414.34,525.64,417.29
560145639,501.13,420.46,524.04,419.35
560147637,510.11,419.31,530.17,417.77
560149638,511.23,419.72,527.63,421.65
560151639,506.37,418.16,524.38,413.7
560153640,511.24,425.39,527.38,420.18
560155638,506.33,417.84,526.79,411.3
560157638,504.13,428.29,532.58,416.04
560159627,513.78,422.05,522.27,423.28
560161644,508.14,415.97,523.86,418.77
560163645,515.86,415.42,531.19,415.1
560165640,502.66,409.44,530.02,412.72
560167638,503.56,415.31,525.42,415.21
560169640,505.85,409.5,527.93,419.84
560171637,508.09,419.57,528.9,418.08
560173642,507.28,412.75,527.46,415.35
560175642,506.68,415.87,527.17,419.56
560177638,509.89,422.67,530.31,419.53
560179637,503.81,417.3,531.25,416.25
560181637,504.16,428.29,524.33,415.57
560183637,509.14,427.03,527.77,414.21
560185638,509.12,418.78,528.1,412.46
560187644,504.13,419.23,524.28,416.36
560189647,505.44,418.44,528.29,412.09
560191648,512.87,412.09,524.95,416.36
560193647,506.5,417.4,532.19,412.3
560195646,509.55,426.37,528.05,417.6
560197649,511.42,422.37,526.26,412.76
560199648,509.7,419.59,527.78,417.14
560201648,512.08,423,529.28,419.88
560203718,506.23,421.57,522.01,416.53
560205639,505.65,417.38,526.36,407.53
560207677,507.86,419.13,529.43,418.94
560209630,508.77,416.5,529.38,415.45
560211667,511.52,408.53,523.46,421.01
560213647,507.94,414.86,527.69,414.31
560215649,509.99,421.62,524.09,402.3
560217636,508.05,414.71,526.84,416.6
560219652,508.09,421.11,522.04,416.64
560221648,509.02,419.5,528.46,413.17
560223648,505.21,418.58,525.48,428.29
560225648,504.19,420,520.27,423.2
560227650,505.63,422.15,528.24,418.68
560229648,510.09,421.38,523.01,417.29
560231647,513.31,419.7,521.84,416.77
560233659,504.49,425.56,525.72,420.43
560235644,501.16,419.35,528.02,410.44
560237654,504.64,423.77,520.9,422.09
560239649,510.48,419.9,530.8,420.77
560241659,504.35,415.39,522.17,422.53
560243653,504.64,415.25,524.21,422.41
560245661,502.39,427.8,523.69,421.2
560247660,507.17,425.51,519.39,426.24
560249666,506.86,420.22,524.88,406.84
560251659,503.43,421.38,520.66,415.79
560253664,505.28,427.08,520.54,420.85
560255657,500.15,416.21,521.18,420.91
560257659,508.01,425.67,525.55,420.47
560259650,509.39,422.51,521.35,420.27
560261638,509.55,430.19,521.61,425.44
560263667,509.08,423.45,519.57,421.45
560265640,508.4,411.47,517,426.28
560267639,509.22,418.84,513.53,421.53
560269681,509.36,421.57,517.59,426.25
560271661,506.47,417.71,519.46,421.22
560273659,506.95,419.18,519.55,422.74
560275658,506.9,410.99,519.23,416.37
560277655,504.76,416.21,521.04,421.47
560279667,507.35,418.72,523.37,429.51
560281670,501.96,423.95,519.35,418.35
560283668,505.51,417.09,521.84,419.29
560285678,511.66,423.6,523.22,420.94
560287706,510.17,417.56,521.2,423.13
560289668,507.98,420.95,522.45,418.61
560291667,502.59,421.52,522.95,420.94
560293669,501.43,423.41,524.78,422.25
560295665,498.02,419.65,523.85,422.77
560297668,513.52,423.59,520.98,426.77
560299665,509.48,419.62,526.01,422.83
560301669,514.5,424.26,522.33,420.02
560303672,509.23,426,524.28,420.96
560305670,509.59,417.68,523.94,427.82
560307667,506.44,419.2,531.48,422.19
560309659,502.56,423.48,528.06,420.84
560311683,510.63,425.28,528.25,425.43
560313670,506.34,416.4,528.72,420.43
560315669,503.29,419.64,529.3,424.38
560317666,510.84,416.24,530.88,427.81
560319669,506,423.21,532.62,423.81
560321673,501.94,409.43,529.87,425.75
560323671,504.96,416.46,532.62,426.34
560325680,504.84,415.94,524.78,425.7
560327702,502.61,417.71,527.42,426.29
560329672,506.64,412.98,530.49,426.02
560331685,505.91,420.35,532.32,433.02
560333678,500.56,416.33,530.3,429.41
560335688,504.9,413.27,530.91,433.53
560337679,501.52,420.95,531.17,420.57
560339680,508.69,412.18,531.55,422.41
560341679,504.79,421.75,531.56,431.96
560343677,505.75,422.05,536.01,423.17
560345676,508.66,419.71,532.97,416.6
560347679,503.77,416.85,531.36,431.61
560349678,510.46,420.03,537.04,423.1
560351681,501.38,413.49,529.32,422.2
560353677,504.32,412.43,528.01,430.02
560355679,510.88,423.64,534.9,429.61
560357681,509.35,421.38,533.66,433.36
560359656,503.04,419.48,528.88,425.63
560361682,512.16,421.96,530.6,431.88
560363683,502.07,417.99,528.27,420.73
560365678,502.97,416.63,535.66,431.74
560367676,506.11,421.04,529.89,429.85
560369687,505.78,415.53,526.7,429.67
560371728,511.3,414.51,530.18,433.57
560373688,499.41,411.91,527,427.81
560375685,508.06,422.66,531.55,421.1
560377682,504.14,419.4,532.52,426.92
560379679,500.11,414.06,522.84,422.98
560381662,506.34,412.29,526.03,426.18
560383692,508.6,426.42,531.83,420.03
560385687,504.94,410.89,528.5,430.81
560387690,506.64,412.81,529.4,425.34
560389688,505.81,415.57,530.42,426.49
560391688,507.08,413.98,524.8,423.47
560393664,506.22,423.09,532.82,425.49
560395678,503.53,420.22,529.47,433.74
560397700,511.09,420.83,532.12,432.94
560399690,507.54,424.74,534.46,430.02
560401686,514.35,423.81,528.83,427.97
560403688,510.91,413.48,532.97,421.05
560405690,510.28,419.46,532.7,429.77
560407694,510.73,413.01,531.68,429.61
560409675,503.01,410.8,529.2,430.85
560411667,511.55,411.55,527.12,422.88
560413697,507.25,419.1,530.9,433.72
560415688,515.02,419.73,529.7,428.27
560417698,509.87,415.66,527.88,426.58
560419700,507.81,419.21,529.97,423.41
560421699,508.51,420.31,535.94,424.98
560423700,511.06,416.15,529.83,428.21
560425699,507.57,413.78,528.06,438.64
560427701,509.22,419.15,528.84,426.41
560429699,517.09,408.63,530.47,430.09
560431695,511.65,413.44,533.79,420.71
560433699,512.34,420.89,523.56,425.17
560435698,505.92,419.62,527.11,428.08
560437698,507.61,417.45,529.83,431.37
560439698,510.2,416.25,526.16,432.68
560441696,506.88,416.05,524.23,420.08
560443699,503.34,408.8,525.15,431.4
560445698,509.45,415.03,524.11,429.31
560447698,508.8,417.85,527.4,427.23
560449699,512.36,416.15,524.68,427.81
560451770,509.66,418.66,527.11,426.33
560453685,513.93,416.12,526.02,422.9
560455729,507.81,419.53,527.23,435.04
560457700,509.76,414.2,533.46,423.48
560459694,511.39,418.97,525.77,432.36
560461705,513,420.35,526.8,433.69
560463710,510.85,414.48,525.21,423.75
560465711,508.13,416.39,523,431.73
560467704,509.75,420.16,523.01,430.75
560469700,510.04,416.34,525.37,430.89
560471711,511.23,419.98,523.54,436.26
560473709,509.28,425.01,522.44,426.3
560475707,510.56,419.66,527.82,433.73
560477709,509.63,413.87,526.81,424.15
560479708,506.6,421.6,527.31,425.62
560481709,511.09,413.12,521.34,429.92
560483712,513.7,420.73,525.68,429.73
560485708,505.78,422.36,524.83,432.15
560487704,506.98,423.69,522.03,431.93
560489709,511.04,417.64,522.62,428.69
560491710,509.23,419.09,524.18,422.46
560493713,514.98,413.61,521.88,426.68
560495712,506.4,412.15,515.28,429.41
560497708,512.4,415.05,522.29,432.79
560499709,510.24,417.02,523.7,431.96
560501707,514.52,417.2,524.43,431.97
560503706,512.76,421.68,523.59,429.08
560505709,509.69,411.1,517.69,429.25
560507710,504.05,411.98,521.67,430.48
560509716,509.8,413.91,521.46,422.78
560511734,505.87,413.41,522.4,426.34
560513720,509.08,421.3,517.71,424.59
560515704,506.66,418.19,517.11,430.84
560517712,509.97,415.92,526.57,416.15
560519707,511.9,421.71,523.81,435.15
560521729,505.27,422.94,525,423.92
560523721,505.64,420.57,520.71,426.81
560525720,512.6,422.34,520.55,429.03
560527718,510.43,412.97,520.54,424.22
560529719,505.94,419.57,525.65,422.82
560531719,504.57,420.18,522.23,433.66
560533731,513.36,412.74,519.81,431.08
560535758,518.08,424.42,522.62,425.58
560537723,508.78,408.06,518.13,429.04
560539720,514.21,422.23,521.69,428.35
560541717,509.94,422.05,522.14,427.05
560543720,510.24,413.75,519.83,432.82
560545715,508.47,413.34,518.15,431.69
560547723,512.15,425.17,521.44,426.31
560549718,510.99,417.24,525.7,428.37
560551718,517.67,421.92,521.26,427.91
560553718,509.44,416.1,521.46,423.64
560555729,515.92,412.73,523.42,426.74
560557731,511.69,420.12,526.23,425.55
560559716,510.62,422.3,523.77,432.56
560561726,512.11,422.56,524.22,426.77
560563730,506.94,417.35,522.33,426.81
560565727,513.65,416.62,519.07,423.43
560567729,507.2,424.55,524.22,424.26
560569728,508.68,412.18,524.05,430.41
560571729,510.18,424.15,517.37,429.31
560573729,508.34,415.5,521.25,427.59
560575741,510.91,416.23,527.29,425.81
560577738,507.41,406.2,522.95,433.16
560579708,508.39,413.23,522.53,418.41
560581742,506.11,412.35,527.07,428.21
560583732,505.42,407.03,522.35,421.9
560585732,501.23,414.42,519.69,432.13
560587734,503.28,404.02,521.65,423.59
560589732,504.71,403.04,525.76,424.19
560591730,502.5,401.75,528.34,424.25
560593726,504.7,401.22,533.15,419.64
560595731,509.12,400.52,531.2,421.34
560597730,513.43,401.35,533.12,413.83
560599729,517.14,405.44,534.56,417
560601737,513.78,405.69,543.66,418.19
560603738,518.69,406.31,546.05,417.91
560605742,517.44,403.75,539.31,420.8
560607736,515.09,402.13,539.65,412.06
560609736,513.16,399.59,543.47,412.75
560611721,514.36,405.9,545.58,415.1
560613747,517.22,395.67,544.06,411.65
560615738,515.93,405.83,543.52,421.18
560617740,517.31,413.87,532.86,418.99
560619775,514.81,408.46,538.28,420.69
560621740,509.15,410.47,526.71,426.02
560623737,504.54,410.58,524.73,415.57
560625742,505.51,400.16,520.47,425.06
560627742,497.05,395.25,513.9,420.17
560629739,488.43,405.26,508.06,420.26
560631740,482.7,400.37,497.12,420.31
560633737,482.98,410.31,495.32,417.54
560635739,478.21,399.7,500.59,420.02
560637741,479.1,398.63,494.91,418.51
560639717,476.44,405.86,493.1,426.5
560641715,477.21,401.42,503.23,426.47
560643746,474.86,405.98,498.6,425.81
560645738,473.43,401.67,497.85,422.67
560647749,477.26,399.18,493.95,423.65
560649750,476.34,392.53,501.72,416.78
560651751,478.38,391.71,495.41,423.67
560653748,476.2,399.49,499.53,415.34
560655748,475.82,392.51,494.68,424.3
560657739,481.37,395.23,489.6,422.11
560659752,474.42,401.02,493.32,424.23
560661744,479.9,400.57,496.61,418.94
560663759,479.02,392.42,493.58,426.5
560665750,476.38,403.91,491.16,425.04
560667740,474.99,396.92,493.42,423.32
560669751,473.93,396.3,494.4,417.22
560671752,478.25,392.64,500.87,420.48
560673751,474.73,402.54,489.86,427.5
560675750,478.12,395.33,496.65,421.15
560677750,482.98,402.15,493.95,417.83
560679748,477.16,392.16,492.42,421.07
560681750,475.82,396.3,489.01,418
560683747,474.17,398.83,494.91,421.15
560685748,475.25,392.25,492.09,414.94
560687751,476.85,394.94,491.96,419.3
560689751,477,394.3,491.07,421.81
560691746,485.22,396.19,496.05,419.34
560693759,472.55,399.09,492.21,413.49
560695762,479.05,396.83,494.8,422.74
560697760,479.22,392.24,495.09,420.14
560699810,477.73,388.12,495.61,416.79
560701770,472.7,388.14,492.8,417.91
560703758,478.13,389.19,496.15,411.9
560705777,483.58,390.23,492.61,417.08
560707756,473.96,393.42,491.85,417.48
560709745,477.4,391.27,493.03,416.26
560711754,486.22,397.64,495.61,416.99
560713762,476.97,391.66,497.71,425.07
560715761,477.38,392.33,498.71,416.77
560717761,479.87,398.68,498.94,412.13
560719761,484.31,390.33,495.46,416.87
560721762,478,400.04,500.31,412.27
560723761,477.99,394.66,500.38,415.69
560725763,480.4,392.95,497.36,421.16
560727763,477.02,398.57,502.52,414.53
560729763,481.74,399.46,497.99,419.28
560731757,474.97,397.81,491.65,419.07
560733761,479.65,400.14,496.59,418.58
560735760,475.71,397,496.64,419.02
560737759,481.02,405.4,504.41,411.27
560739776,477.1,390.83,496.45,410.23
560741774,478.19,394.04,498.2,418.71
560743771,481.16,397.79,503.77,415.6
560745771,478.76,392.02,498.83,412.37
560747772,481.67,402.4,503.57,411.25
560749769,471.93,389.8,499.6,414.67
560751769,472.18,396.08,497.44,414
560753771,482.69,397.19,496.09,418.82
560755770,475.82,403.23,492.02,415.49
560757772,473.49,396.66,494.85,416.16
560759756,483.26,398.55,494.92,420.63
560761765,473.08,396.35,490.48,411.97
560763771,475.6,402.61,497.76,420.26
560765766,475.6,399.77,499.9,417.36
560767767,480.14,397,495.01,409.81
560769769,480.08,402.57,497.35,415.22
560771745,474.57,400.76,496.38,413.29
560773761,480.56,396.26,496.58,421.07
560775774,479.4,395.18,493.38,415.87
560777768,482.14,399.34,494.06,413.91
560779770,477.73,393.68,499.04,414.43
560781777,477.14,394.11,496.41,414.99
560783802,475.5,397.88,493.82,408.47
560785780,477.55,402.93,490.85,419.6
560787773,482.56,395.1,501,417.6
560789769,478.53,393.92,494.96,412.35
560791791,477.37,396.96,497.49,415.28
560793779,483.19,405,495.18,420.69
560795775,480.31,396.22,496.44,420.21
560797760,476.61,393.68,491.22,415.92
560799760,481.37,400.61,492.98,416.96
560801794,477.87,405.25,493.98,426.32
560803781,477.22,406.2,491.67,419.16
560805783,476.71,399.4,491.38,420.99
560807781,476.86,399.18,485.99,424.15
560809762,479.67,397.29,491.02,416.03
560811790,486.72,401.78,494.71,417.96
560813779,475.1,401.96,491.39,424.87
560815782,474.56,399.89,495.41,419.13
560817779,482.09,403.04,489.69,424.5
560819782,481.85,399.26,492.86,418.65
560821789,475.29,402.37,487.29,420.59
560823790,478.95,405.94,494.46,416.65
560825783,479.39,403.78,492.03,421.4
560827783,485.82,401.51,488.41,414.73
560829783,481.62,400.12,496.68,423.07
560831782,482.1,402.64,491.59,420.66
560833769,487.34,403.36,491.45,416.83
560835806,482.69,402.2,494.24,421.93
560837790,479.83,400.84,493.39,415.15
560839791,481.69,397.21,486.72,425.27
560841793,483.58,400.95,487.47,428.76
560843786,479.8,401.21,492.76,425.43
560845790,479.81,398.3,488.51,425.34
560847790,480.27,392.68,489.11,420.6
560849791,480.65,397.87,488.43,425.8
560851790,483.33,392.2,487,418.9
560853790,482.56,393.32,488.39,432.15
560855788,480.05,399.59,491.85,423
560857792,480.24,401.95,489.33,427.31
560859776,485.37,393.87,486.31,422.61
560861806,481.05,401.25,487.56,426.68
560863844,487.89,399.31,481.92,424.06
560865790,482.6,400.38,484.59,426.36
560867820,490.09,402.73,484.64,418.62
560869794,481.65,403.98,486.04,416.06
560871791,476.42,404.87,486.4,427
560873770,483.18,403.3,487.46,426.09
560875792,482.63,400.34,479.65,428.5
560877800,486.28,397.12,486.99,424.04
560879799,485.59,401.55,483.37,423.65
560881800,489.81,393.27,481.03,426.55
560883800,484.26,394.11,483.79,419.81
560885799,489.33,401.79,480.16,422.23
560887803,479.01,403.09,479.41,427.75
560889788,490.69,398.19,489.67,427.41
560891788,485.14,401.02,478.26,423.47
560893807,479.6,401.62,480.26,418.62
560895802,487.73,399.83,479.66,423.77
560897800,483.23,391.73,481.46,422.66
560899797,487.04,398.79,477.6,422.32
560901803,483.36,402.25,478.98,425.86
560903804,481.04,397.27,480.11,421.38
560905802,484.57,391.93,478.44,423
560907804,488.8,393.36,479.75,420.38
560909776,487.64,405,476.69,426.48
560911797,486.87,387.81,474.32,421.15
560913804,487.43,401.52,473.29,417.11
560915800,483.63,392.25,478.94,418.06
560917798,488.18,393.97,476.71,416.92
560919799,485.45,396.98,476.68,423.98
560921799,477.06,393.93,476.9,415.94
560923809,485.78,402.28,468.73,420.08
560925810,486.74,394.54,470.34,414.76
560927810,483.09,395.69,477.6,419.11
560929811,488.3,391.08,469.81,414.73
560931809,485.38,391.63,476.5,416.72
560933809,485.45,397.6,477.16,416.99
560935809,490.17,391.49,472.04,411.98
560937810,485.83,392.82,474.69,406.45
560939803,484.1,396.54,474.84,413.95
560941791,487.27,397.41,478.74,403.79
560943824,483.53,388.32,475.5,418.91
560945811,479.24,398.04,474.22,414.66
560947864,486.05,388.26,471.42,403.88
560949812,488.1,388.82,471.83,410.5
560951815,487.49,394.99,472.96,414.2
560953834,483.65,398.91,478.4,420.55
560955800,484.88,399.07,471.39,404.02
560957823,484.36,398.1,472.48,409.61
560959790,484.69,395.63,471.24,408.23
560961824,492.84,399.56,466.81,410.71
560963808,490.03,392.51,471.7,407.37
560965814,491.68,391.24,464.65,405.97
560967812,485.72,387.72,462.96,408.41
560969822,481.53,400.07,461.15,405.41
560971823,486.82,397.42,458.61,407.02
560973820,480.16,398.39,461.66,411.73
560975818,481.14,386.41,473.72,416.1
560977819,478.77,381.05,479.43,417.55
560979818,480.16,382.84,480.55,416.39
560981820,496.42,392.79,470.55,412.69
560983820,490.89,387.66,467.19,405.89
560985817,485.17,395.81,456.32,406.49
560987829,488.6,389.94,475.29,406.32
560989828,491.75,379.09,477.87,399.22
560991814,495.42,379.2,470.5,398.25
560993818,483.28,451.2,461.79,423.18
560995821,498.88,517.89,462.48,466.61
560997821,508.24,582.35,482.06,553.1
560999822,544.3,664.6,494.41,605.99
561001821,618.93,756.5,504.61,682.26
561003820,781.95,871.76,523.47,766.88
561005820,967.99,943.87,555.95,842.48
561007823,1200.4,984.13,601.8,929.45
561009811,0,0,0,0
561011835,0,0,0,0
561013819,0,0,0,0
561015815,0,0,0,0
561017815,0,0,0,0
561019836,0,0,0,0
561021829,0,0,0,0
561023832,0,0,0,0
561025830,0,0,0,0
561027830,0,0,0,0
561029840,0,0,0,0
561031848,0,0,0,0
561033828,0,0,0,0
561035832,0,0,0,0
561037833,0,0,0,0
561039834,0,0,0,0
561041827,0,0,0,0
561043833,0,0,0,0
561045825,0,0,0,0
561047808,0,0,0,0
561049827,0,0,0,0
561051829,0,0,0,0
561053829,0,0,0,0
561055831,0,0,0,0
561057829,0,0,0,0
561059821,0,0,0,0
561061853,0,0,0,0
561063840,0,0,0,0
561065838,0,0,0,0
561067842,0,0,0,0
561069841,0,0,0,0
561071844,0,0,0,0
561073845,0,0,0,0
561075840,0,0,0,0
561077839,0,0,0,0
561079842,0,0,0,0
561081816,0,0,0,0
561083816,0,0,0,0
561085848,0,0,0,0
561087837,0,0,0,0
561089843,0,0,0,0
561091842,0,0,0,0
561093840,0,0,0,0
561095836,0,0,0,0
561097841,0,0,0,0
561099839,0,0,0,0
561101837,0,0,0,0
561103839,0,0,0,0
561105841,0,0,0,0
561107849,0,0,0,0
561109844,0,0,0,0
561111916,0,0,0,0
561113859,0,0,0,0
561115868,0,0,0,0
561117849,0,0,0,0
561119851,0,0,0,0
561121849,0,0,413.08,919.52
561123849,1029.22,872.37,405.66,912.4
561125851,970.69,804.13,378.64,872.38
561127851,944.59,749.38,285.25,783.91
561129851,926.45,693.95,272.1,725.25
561131852,778.78,656.61,246.36,703.34
561133852,635.91,629.95,227.09,656.38
561135852,609.83,577.81,285.05,630.55
561137852,588.58,554.8,466.39,587.39
561139854,582.43,506.78,484.85,552.73
561141852,586.76,480.99,481.88,523.31
561143852,572.33,444.48,479.6,494.89
561145852,578.29,424.68,478.07,467.93
561147827,573.06,386.53,496.43,436.71
561149857,573.38,377.31,489.53,423.16
561151850,575.24,357.04,491.89,409.59
561153876,584.27,341.45,501.35,388.63
561155873,578.05,327.49,495.56,369.94
561157863,567.98,322.4,503.57,350.59
561159845,571.75,318.94,505.37,348.51
561161855,565.12,314.24,500.23,345.84
561163863,571.33,306.37,508.29,346.62
561165860,571.07,319.91,506.52,345.53
561167862,565.32,319.55,506.35,352.32
561169861,571.24,332.48,510.05,353.04
561171861,564.37,331.61,508.83,358.72
561173861,567.45,344.76,510,363.98
561175861,568.29,343.78,507.42,366.67
561177859,566.1,340.83,505.98,370.24
561179863,565.31,339.07,509.23,373.26
561181863,561.43,344.92,509.42,382.09
561183858,565.09,348.02,504.62,380.13
561185865,563.41,353.61,512.69,380.88
561187864,561.32,344.27,506.62,380.49
561189862,559.53,345.18,510.96,383.78
561191861,556.12,351.5,512.34,382.09
561193860,558.78,339.8,511.61,391.78
561195910,556.74,353.55,509.99,379.47
561197867,547.03,350.64,509.22,385.56
561199869,550.86,367.25,510.27,378.36
561201870,556.56,355.97,510.49,382.84
561203867,553.51,359.43,518.17,378.26
561205856,557.03,366.14,510.82,383.01
561207874,550.17,357.86,517.6,380.6
561209855,548.6,362.19,511.75,376.61
561211880,550.42,359.28,513.65,385.32
561213872,552.64,364.77,513.9,386.31
561215871,556.32,355.36,514.93,383.65
561217871,546.27,360.05,517.78,382.91
561219873,546.91,359.2,516.07,388.51
561221872,551.84,365.4,517.52,389.94
561223864,549.2,356.84,510.59,393.44
561225850,553.32,357.79,511,392.41
561227884,551.13,354.18,507.15,390.34
561229870,550.5,351.83,513.54,387.24
561231870,547.6,347.48,513.16,375.2
561233872,549.96,360.5,510.41,385.29
561235877,550.66,350.23,509.51,373.1
561237878,550.72,357,512.55,380.97
561239871,556.07,354.65,509.98,380.92
561241870,557.32,350.09,505.71,376.62
561243870,558.15,351.19,506.52,376.63
561245880,561.67,344.06,509.79,369.83
561247879,559.46,347.53,509.48,372.17
561249880,552,349.44,511.92,375.29
561251883,559.38,347,511.8,371.02
561253881,559.36,344.34,512.43,364.23
561255884,561.67,350.99,510.4,363.4
561257881,559.49,353.93,514.39,375.25
561259871,561.29,350.29,507.58,367.41
561261897,560.4,348.63,512.9,361.06
561263880,557.06,352.56,500.7,363.31
561265881,556.94,352.43,509.88,369.64
561267882,565.97,348.29,508.1,363.17
561269881,562.11,351.07,509.19,366.43
561271864,565.93,352.35,507.47,364.08
561273891,562.67,344.34,507.39,364.27
561275882,563.3,355.6,506.91,371.15
561277888,563.05,346.84,506.78,368.83
561279916,565.07,353.89,507.48,368.15
561281881,561.59,351.64,508.9,372.21
561283885,567.95,352.11,502.87,367.81
561285881,563.56,354.71,501.7,367.31
561287886,564.5,353.68,500.47,375.37
561289882,562.34,357.38,504.51,372.42
561291889,558.14,349.84,500.23,361.11
561293888,564.58,352.94,497.69,367.76
561295891,559.89,355.27,504.32,364.98
561297890,557.85,354.54,504.64,368.85
561299893,554.25,352.98,499.16,368.91
561301892,555.48,351.35,500.15,369.51
561303891,568.29,348.8,492.96,367.52
561305892,562.53,357.95,494.71,361.69
561307891,558.23,349.66,495.72,361.73
561309881,566.67,356.23,494.15,364.86
561311907,559.68,349.37,493.35,358.73
561313893,569.15,360.03,493.13,373.53
561315892,558.67,356.31,488.45,370.66
561317889,556.56,351.39,492.84,366.16
